"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"surv[3,87]",0.00167640770720507,0.00589430939690572,4.98273230013696e-10,4.42089066192196e-06,8.37397366845632e-05,0.000811965820870732,0.014564459107391,1.10459827204041,26
"surv[3,88]",0.00157938740646956,0.00569271586215108,3.16857873017033e-10,3.53320556844286e-06,7.17346150752898e-05,0.000731138621367855,0.013843185015218,1.10469552734166,26
"surv[3,89]",0.00148894575500844,0.00549986459578419,2.00520873645362e-10,2.79582754236463e-06,6.1337962144173e-05,0.000659472114718806,0.0131521595967985,1.10479351262491,26
"surv[3,90]",0.00140451796585839,0.00531507537748458,1.26396035946381e-10,2.21488643794009e-06,5.23766770614555e-05,0.000594624985807997,0.0125011284130801,1.10488790431775,26
"surv[3,91]",0.00132571912665423,0.00513828860485945,7.92755381271935e-11,1.76099659799234e-06,4.43989177796036e-05,0.000535174998248127,0.0118703486667709,1.10497906741162,26
"surv[3,92]",0.0012520098192985,0.00496867637298969,4.9519382550802e-11,1.40723877584388e-06,3.76048800024678e-05,0.000480546548559498,0.0112795640778584,1.10506767392688,26
"surv[3,93]",0.00118320885424313,0.00480647625950203,3.07707496437532e-11,1.12498804243336e-06,3.18199434317536e-05,0.000431212699491627,0.0107187739790119,1.10515445394273,26
"surv[3,94]",0.00111877970755105,0.00465070244191342,1.84559770729971e-11,8.97785029778904e-07,2.69346616834145e-05,0.00038224644667349,0.0101784482676285,1.1052395991107,26
"surv[3,95]",0.00105848330384746,0.00450115846007433,1.10188558165389e-11,7.15633064930038e-07,2.28399912434309e-05,0.000338574775515387,0.00967380533435323,1.10532117560989,26
"surv[3,96]",0.00100198601395876,0.00435769473922133,6.5381413777963e-12,5.69782311542554e-07,1.93596280956014e-05,0.000303371622463357,0.00919034130744633,1.10540168983148,26
"surv[3,97]",0.000949075802493287,0.00422024969545535,3.86163862782935e-12,4.53031840713104e-07,1.63594009670281e-05,0.00027280944669755,0.00872997888076969,1.10548072975178,26
"surv[3,98]",0.000899440487885417,0.00408807530634739,2.29655390722545e-12,3.59338704652759e-07,1.37499090906086e-05,0.00024537273091156,0.00829363938272743,1.10555608940108,26
"surv[3,99]",0.000852866595150146,0.00396090188287612,1.3849887818882e-12,2.8364988109914e-07,1.16749132759092e-05,0.000218956729699398,0.00787837626349025,1.1056319780792,26
"surv[3,100]",0.000809136480623323,0.0038388309172918,8.31534405798809e-13,2.20899389967278e-07,9.86742489203743e-06,0.000195743039088021,0.00748316347771363,1.10570613761665,26
"surv[3,101]",0.000768063133195003,0.00372137402196161,4.96987846244669e-13,1.71423424696296e-07,8.33143535052633e-06,0.00017517499464719,0.00710800159328636,1.10577603766301,26
"surv[3,102]",0.000729447536718362,0.00360846561733219,2.95752757352481e-13,1.32772463114433e-07,7.01021369146477e-06,0.000157796560460764,0.00675089107796372,1.1058467339519,26
"surv[3,103]",0.000693115003272276,0.00349955874654485,1.75109141456302e-13,1.02647058056985e-07,5.90371137505892e-06,0.000139948682630249,0.00641277818179601,1.10591419499782,26
"surv[3,104]",0.000658939058460391,0.00339495214617895,1.03259350066435e-13,7.91633592008377e-08,4.94062344244124e-06,0.000123674992417604,0.00609074470550623,1.10598105017163,27
"surv[3,105]",0.000626783855795005,0.00329433434085818,6.06031485483766e-14,6.09390197044428e-08,4.12986815770189e-06,0.000109774786170185,0.0057847367372037,1.1060461978208,27
"surv[3,106]",0.000596473162972749,0.00319717309130453,3.54185590019149e-14,4.68319397990771e-08,3.45048083605749e-06,9.76924952966219e-05,0.00549375453822696,1.10611089720187,27
"surv[3,107]",0.000567889029198485,0.00310354236915699,2.02103950052013e-14,3.59271813786555e-08,2.88399843966671e-06,8.71448444291545e-05,0.00521779852650914,1.10617361265852,27
"surv[3,108]",0.000540936001068162,0.00301314165451936,1.12476952752954e-14,2.75223501625601e-08,2.41699669010944e-06,7.76944069617943e-05,0.00495489678801255,1.1062358504629,27
"surv[3,109]",0.000515529314019474,0.00292642478528516,6.2211979629449e-15,2.10499359884942e-08,2.02399382410125e-06,6.91141716223305e-05,0.00470207770748678,1.1062965395314,27
"surv[3,110]",0.000491497842929717,0.00284224535083934,3.4210440223289e-15,1.60649790177006e-08,1.69399262099928e-06,6.0834999383511e-05,0.00444518179108027,1.10635486369509,27
"surv[3,111]",0.000468852098364026,0.00276141133456809,1.87150627566108e-15,1.22449969391915e-08,1.42049991200281e-06,5.38267611618573e-05,0.0042023147858438,1.10641333847741,27
"surv[3,112]",0.00044740381210563,0.00268296139906829,1.03318244902251e-15,9.31899983906157e-09,1.19398492452794e-06,4.7668467567997e-05,0.00397236449223387,1.10646951783361,27
"surv[3,113]",0.000427166385726073,0.0026076929873646,5.84019498074803e-16,7.07274521918825e-09,9.92849998741e-07,4.22323823559263e-05,0.00375433106006204,1.10652603248706,27
"surv[3,114]",0.000408006477752401,0.00253486090822371,3.28504998516578e-16,5.3817478936165e-09,8.24890780649171e-07,3.74766831094315e-05,0.00354824235890779,1.10658111138112,27
"surv[3,115]",0.000389852527084268,0.0024641611553724,1.76595705951078e-16,4.08918587734091e-09,6.86835584401392e-07,3.31201343702974e-05,0.00335307090069901,1.10663547865769,27
"surv[3,116]",0.000372678987104691,0.00239607607549497,9.44007854035398e-17,3.1025813924689e-09,5.72134949116028e-07,2.9266217251766e-05,0.00316884441527758,1.10668862662135,27
"surv[3,117]",0.000356421676529673,0.0023302997072209,5.01999871366508e-17,2.34090835576963e-09,4.78296978874005e-07,2.59269029711747e-05,0.0029935900161253,1.10674034367161,27
"surv[3,118]",0.000340988972472136,0.00226660481722965,2.66589824421002e-17,1.76247436175173e-09,3.99899799949937e-07,2.29729799132495e-05,0.00282922653019479,1.10679283198273,27
"surv[3,119]",0.000326365662541142,0.0022049913066056,1.44901633884982e-17,1.32924823899417e-09,3.34144878757703e-07,2.034874354759e-05,0.00267286239198219,1.10684091719245,27
"surv[3,120]",0.000312478437192792,0.00214525689400198,7.83896113852533e-18,9.98599580996642e-10,2.77297818238803e-07,1.80242436239714e-05,0.00252444350969972,1.10686180099715,27
"surv[4,1]",0.991489520958084,0.00643330960684797,0.97602248989151,0.9891,0.9929,0.9957,0.998,1.14660786699617,21
"surv[4,2]",0.981099301397206,0.00913841118313386,0.959302499872963,0.9764,0.9829,0.9879,0.993094999509048,1.16777232242996,17
"surv[4,3]",0.967020758483034,0.0122674731434891,0.936112496746283,0.96,0.969249998710343,0.9763,0.984594999504809,1.16504159801017,17
"surv[4,4]",0.948757085828343,0.0157068663024035,0.911624986640296,0.9395,0.9513,0.960374999023785,0.97179749987458,1.15003296721195,18
"surv[4,5]",0.925897205588822,0.0193048779810126,0.881907498756515,0.91464999590037,0.9286,0.9398,0.9552,1.12981089363783,21
"surv[4,6]",0.898079740518962,0.022959553950696,0.845007498702226,0.8842,0.9006,0.9151,0.934,1.10730209364369,24
"surv[4,7]",0.865026946107784,0.0266937149538436,0.804004999393756,0.847749995576874,0.8673,0.885474998941206,0.908594999463383,1.08331760807939,30
"surv[4,8]",0.827266167664671,0.0305954790736162,0.760224983981905,0.807449995356133,0.829549998493159,0.8508,0.877587496526871,1.05865013790369,42
"surv[4,9]",0.787069261477046,0.0346432798161068,0.716112495747137,0.764549995095582,0.789899993670085,0.812974971164788,0.845492498702388,1.03561376644222,65
"surv[4,10]",0.74699870259481,0.0386913490049849,0.665059894686232,0.7218,0.749899993332444,0.775074998790388,0.814787496259074,1.01742200094111,130
"surv[4,11]",0.709283532934132,0.0425444086994029,0.623614992968693,0.680124998621645,0.711749998243765,0.7406,0.783174984425748,1.00562866465787,350
"surv[4,12]",0.674641117764471,0.0462377702160642,0.579542439337359,0.643924963611545,0.676599992610109,0.707049994695773,0.756197499838818,1.00049648855015,1000
"surv[4,13]",0.642716866267465,0.0499457846425154,0.543607497982935,0.6098,0.645249998062766,0.677274998615708,0.732777486517653,1.00081351341999,1000
"surv[4,14]",0.61307874251497,0.0538109576021233,0.505009996140626,0.577324998376225,0.616649997972918,0.650949994238599,0.712577486135152,1.00510511113162,360
"surv[4,15]",0.585298303393214,0.0578831352793368,0.470512493528703,0.545824998282521,0.588999991511036,0.626799976063829,0.6934,1.01205103726618,160
"surv[4,16]",0.559002295409182,0.0621461078909578,0.435362325671721,0.5175,0.5614,0.6031,0.67699749981996,1.02038340280786,98
"surv[4,17]",0.533877744510978,0.0665391741157837,0.40432746359012,0.487149930747916,0.5352,0.5819,0.661189997049642,1.0300124608992,69
"surv[4,18]",0.509678243512974,0.070976833226439,0.372342405677268,0.460349991855204,0.511149997554534,0.5604,0.644584993189279,1.03972614241622,54
"surv[4,19]",0.486322255489022,0.0753633434778635,0.340714987137012,0.434449991369721,0.4869,0.539049993042456,0.627792498252278,1.04904702162911,45
"surv[4,20]",0.463821057884232,0.0796238523798669,0.311029943712067,0.40882499770703,0.464599956952215,0.520149992789617,0.612097499800869,1.05771928172362,39
"surv[4,21]",0.442189820359281,0.0836915659905448,0.283694384871641,0.3864,0.442049997172266,0.5019,0.600124816644816,1.06567098449894,35
"surv[4,22]",0.421433632734531,0.0875216933666567,0.2572,0.362424997413496,0.420349973236588,0.484474998064782,0.58676495922787,1.07284716506651,32
"surv[4,23]",0.401546506986028,0.0910769546104465,0.228454743362054,0.339174975130792,0.398999987468671,0.465774997987082,0.571387494664628,1.07929913480996,30
"surv[4,24]",0.382524850299401,0.0943332325983536,0.204609990481457,0.31679995267143,0.37864991746995,0.44907499791222,0.560684992169443,1.08509200378603,28
"surv[4,25]",0.364355109780439,0.0972798262613605,0.180602499325412,0.2956,0.36,0.432499965307222,0.549072473108081,1.09026819659438,27
"surv[4,26]",0.347020379241517,0.0999069377083175,0.159259563373048,0.275649877650862,0.342299868536346,0.416799963999998,0.538664955581124,1.09488907919098,26
"surv[4,27]",0.330504291417166,0.102215365661771,0.140298634712034,0.257049985415181,0.325299861666125,0.401974941669945,0.526489996294443,1.09901003060123,25
"surv[4,28]",0.314785189620758,0.10420688479834,0.124693615310209,0.240274964898593,0.308449898686967,0.387949990332144,0.517549905575024,1.10273430040122,24
"surv[4,29]",0.299834880239521,0.10589729463506,0.110847107342609,0.223249983207701,0.293249654731255,0.3737,0.506494999037262,1.10607151749047,24
"surv[4,30]",0.285632634730539,0.107293606642791,0.0967205608853199,0.2085,0.278099982020855,0.360874935023673,0.497579984308148,1.10904975635614,23
"surv[4,31]",0.272146167664671,0.108412935155243,0.0837639797112316,0.1931,0.263049881201266,0.3478,0.490377479845395,1.11174906526162,23
"surv[4,32]",0.259352375249501,0.109272131355876,0.0712751587377587,0.178749979028799,0.248849994976894,0.335724974860334,0.48256996357484,1.11417039049298,23
"surv[4,33]",0.247220279441118,0.109885744250709,0.0614351057486171,0.165324994330494,0.235399978759557,0.322899953526795,0.475722252781234,1.11639472135687,22
"surv[4,34]",0.235720978043912,0.110277884203937,0.0530124428663474,0.152799901918006,0.223199910394247,0.311524972906798,0.466247384394679,1.11839758862643,22
"surv[4,35]",0.22482505988024,0.110459864983958,0.0453659845775056,0.140524993330171,0.21134999408564,0.300899950127447,0.456792497597746,1.12021972416459,22
"surv[4,36]",0.214506086826347,0.110453740840642,0.0387177199023378,0.129349971023821,0.20029990014975,0.290374996771046,0.45074486872736,1.12188707673622,21
"surv[4,37]",0.204732322355289,0.110275794889334,0.032644985124314,0.119224992138914,0.189149993391488,0.27994998660156,0.443634813597659,1.12340219593026,21
"surv[4,38]",0.195478750499002,0.109940971016767,0.0275204998229408,0.109424991435097,0.178999972067037,0.2698,0.434872466034774,1.12479691905271,21
"surv[4,39]",0.186718982035928,0.109467604011961,0.0232527436769445,0.1008,0.169349933569518,0.259299942122178,0.428842349148065,1.12606893995948,21
"surv[4,40]",0.178426506986028,0.108871858908013,0.0195709990049156,0.092574559915668,0.159949992185058,0.250449985022964,0.422524739226595,1.12723371589382,21
"surv[4,41]",0.170574546906188,0.108164010072922,0.0164202499258062,0.0856298583088861,0.151049991724594,0.241024964978724,0.415529769066571,1.12831817411214,21
"surv[4,42]",0.163142103792415,0.107362287784738,0.0137459494882862,0.0788923005875369,0.142699859845762,0.2323,0.408732281714538,1.12930589808333,21
"surv[4,43]",0.156106168662675,0.106475686512641,0.0115637264793561,0.0722317331991258,0.134699851521819,0.223474995804274,0.401549878211096,1.13022727932104,21
"surv[4,44]",0.149440878542914,0.10551275402929,0.00969428942273144,0.0664249994355102,0.127499960784308,0.214224960595442,0.393882484821348,1.1310783583866,20
"surv[4,45]",0.143126948502994,0.104488871359904,0.00810702248097408,0.0609522898611786,0.120199958402655,0.206574995460964,0.38688498864827,1.13185179429457,20
"surv[4,46]",0.13714576756487,0.103412756660676,0.00676007498377878,0.0563292335053733,0.112649988903683,0.1989,0.38075238408106,1.13257577941113,20
"surv[4,47]",0.13147876746507,0.102292588199347,0.00559862364328925,0.0517549934814094,0.105899575069969,0.1915,0.373182483978404,1.13325624826607,20
"surv[4,48]",0.126107314570858,0.101132740184146,0.004621094924653,0.0470866104597956,0.0991498179524299,0.184274994911574,0.36725991481142,1.13388544420432,20
"surv[4,49]",0.121012974550898,0.0999453706811546,0.00380339004381722,0.0431674980458572,0.092869999461613,0.177599915477059,0.362124695501624,1.13446732326184,20
"surv[4,50]",0.116179211277445,0.0987305959249342,0.00312060871384964,0.0394349762467709,0.0877194163227275,0.170374994496355,0.357207029826031,1.13501404289674,20
"surv[4,51]",0.111594640249501,0.0975001867779607,0.00255367829717194,0.0358249153544755,0.0835244790465645,0.16404997713182,0.351904496453483,1.13551497635458,20
"surv[4,52]",0.107241834051896,0.0962548998795097,0.00208357649744599,0.0324724927860559,0.0787499898412692,0.1576,0.346117114209443,1.13599396663122,20
"surv[4,53]",0.10310937001996,0.0950033263305835,0.00169384178663931,0.0292924741026367,0.0738449984765387,0.152699606384647,0.339942309528093,1.13643270322292,20
"surv[4,54]",0.0991825850299401,0.0937446015075479,0.0013733235091489,0.0264574968121278,0.06900466505969,0.147324942689746,0.333867438155672,1.13684361379126,20
"surv[4,55]",0.0954506478443114,0.0924850264403241,0.00110807490118017,0.0239599749860865,0.0648049566005564,0.142449973662645,0.327892496652833,1.13723704024863,20
"surv[4,56]",0.0919036922854291,0.091228654077764,0.000883610363986917,0.0218324995706598,0.0607299794170886,0.137124938423627,0.322797499622367,1.13759626196009,20
"surv[4,57]",0.0885287017015968,0.0899749801411288,0.000702063966583612,0.0196999316107886,0.0571349035179023,0.131974992894587,0.318774961691573,1.13794336503741,20
"surv[4,58]",0.0853177894261477,0.0887294459880521,0.000556020380340925,0.0177124994708124,0.0536049941703196,0.127374992637916,0.313977468501457,1.13825668723094,20
"surv[4,59]",0.0822605333063872,0.0874911935393537,0.00043863981182386,0.0160499626787744,0.0500799640574951,0.1229,0.308894998421146,1.13855587935133,20
"surv[4,60]",0.0793485952804391,0.0862651803208667,0.000344909986192989,0.0146399897634167,0.0469799478501201,0.118624928812459,0.304777467548861,1.13883802017257,20
"surv[4,61]",0.0765749258073852,0.0850516109739292,0.000270316514884344,0.013194974460808,0.0440943737907684,0.114324926132602,0.30086994152139,1.1390978139283,20
"surv[4,62]",0.0739293667533932,0.0838514244172084,0.00021114977049709,0.01183,0.0413045857018322,0.109699863096938,0.296964919320236,1.13934872411346,20
"surv[4,63]",0.0714064289111776,0.0826646906707651,0.000164407493336015,0.0105799858401388,0.0385399987026466,0.106099433068899,0.293157379410293,1.13958506198611,20
"surv[4,64]",0.0690006532297405,0.0814961964481861,0.000126819938740112,0.00944419130402582,0.0359897277011094,0.102799414822284,0.288769939064556,1.13980888325452,20
"surv[4,65]",0.0667018036379241,0.0803414711460573,9.72854961843674e-05,0.00844442559124264,0.0336548362052172,0.0993173411044671,0.28447997253262,1.14001309663967,20
"surv[4,66]",0.0645088671886228,0.0792074288114086,7.43734998831067e-05,0.00763074556849634,0.0315194273425137,0.0958624991197412,0.280189993034138,1.14021093143677,20
"surv[4,67]",0.0624115973581437,0.0780880356965914,5.66560131364795e-05,0.00690149951111753,0.029549668356853,0.0923699935025084,0.276097499558479,1.14039177319846,20
"surv[4,68]",0.060407616250479,0.0769884127435294,4.34637339845901e-05,0.00615123720257708,0.0277098538429924,0.0889174998945612,0.272389992834482,1.14056734615802,20
"surv[4,69]",0.0584904220717665,0.0759053832739902,3.34200143468943e-05,0.00547249171963056,0.0259749610201825,0.0856174972620009,0.268682477736744,1.14073055759264,20
"surv[4,70]",0.0566569355942315,0.0748419406607024,2.56304169807941e-05,0.00487649623552924,0.02435,0.0824449886241825,0.264974953894859,1.14088696148522,20
"surv[4,71]",0.054902280364013,0.0737986517555736,1.959423212254e-05,0.00436323659664886,0.0228699978137297,0.0793824734109544,0.261269932632064,1.14103102715636,20
"surv[4,72]",0.0532220608626088,0.072773400253732,1.47547204221628e-05,0.00393148848006955,0.0213699157696047,0.0762624939745535,0.257469931634835,1.14116887663754,20
"surv[4,73]",0.0516123873567226,0.0717685792288225,1.08503065894456e-05,0.00353115177620016,0.01997,0.0733173246527626,0.253867418603516,1.14129508763508,20
"surv[4,74]",0.0500692139823373,0.0707802293908605,7.94490689143849e-06,0.00315743747621909,0.0187798695416129,0.0703297413909761,0.250264904211637,1.14142324880389,20
"surv[4,75]",0.0485892424326975,0.0698111579811628,5.79242368834562e-06,0.00281798672405678,0.0175399971493726,0.0675349727730648,0.246762388443703,1.14153783588519,20
"surv[4,76]",0.0471708086074744,0.068862515414943,4.20674042653856e-06,0.00251249985078585,0.0164149992385014,0.0650698129326763,0.243262386832359,1.14164567349934,20
"surv[4,77]",0.0458085840511695,0.0679306703014023,3.06201313924633e-06,0.0022307348714181,0.0153599869791611,0.0625547831508589,0.239859869371932,1.14175032567531,20
"surv[4,78]",0.0445011768782386,0.0670178163644993,2.24281205575833e-06,0.00197919870219446,0.0143448945621779,0.0601624811333138,0.236559867541828,1.14184768579076,20
"surv[4,79]",0.0432450864723179,0.0661233239830302,1.63698359076967e-06,0.00176017759316281,0.013369865369554,0.057927472628517,0.233259865659716,1.14194181125556,20
"surv[4,80]",0.0420387986820793,0.0652467989386603,1.1904972039086e-06,0.00157270679155274,0.0124649187722985,0.05561,0.229964895723224,1.14202899564631,20
"surv[4,81]",0.0408793321271601,0.0643879666878375,8.6671070005356e-07,0.00140472601550356,0.0116649903557611,0.0536297729390133,0.226864894292735,1.14211000155263,20
"surv[4,82]",0.0397641242863003,0.0635460260814831,6.37634190956204e-07,0.00125324395520502,0.0108749712643298,0.0515147891599728,0.223667407572567,1.14219265932066,20
"surv[4,83]",0.0386916666630812,0.0627215802047122,4.67674649233165e-07,0.001117,0.0101349987666501,0.049424871549964,0.220667406311294,1.14226522779686,20
"surv[4,84]",0.03766021902949,0.0619157652697213,3.42051367997534e-07,0.000991321013104146,0.00945298090551335,0.0474249358703122,0.21756991905341,1.14233585936047,20
"surv[4,85]",0.0366662266406381,0.0611239967400874,2.49403715443295e-07,0.000877847335178862,0.00881290462900853,0.045534999176337,0.214669917956005,1.14239852713296,20
"surv[4,86]",0.0357088707346589,0.0603497730530857,1.81378365845768e-07,0.000778186012884471,0.00817997793395557,0.0438598320635581,0.211672430101485,1.14246261368793,20
"surv[4,87]",0.0347864825026657,0.0595890010468574,1.31449951224955e-07,0.000689470428309506,0.00759298314234926,0.0422469651299511,0.208872429161335,1.14252312395807,20
"surv[4,88]",0.033898374718594,0.058847807563758,9.50635814815617e-08,0.000613608251173543,0.00709299992950797,0.0407065217540285,0.205974940647622,1.14257658476315,20
"surv[4,89]",0.0330418556455367,0.0581200155547765,6.85268609782757e-08,0.000549123934577039,0.00662398301628257,0.039089012244748,0.203177451275812,1.14262875668323,20
"surv[4,90]",0.0322162328596379,0.0574089600749472,4.92645504934809e-08,0.000486699507422541,0.00615399926876824,0.0374842671800634,0.20047745061773,1.14267984117725,20
"surv[4,91]",0.0314194679954757,0.0567115661678179,3.53071190322715e-08,0.000431174511350774,0.00572799921438542,0.0359495811973868,0.197779960460914,1.14272579455568,20
"surv[4,92]",0.0306503295837739,0.0560274587786874,2.52857999027265e-08,0.000380723464352688,0.00532748289532683,0.0344848157607833,0.195179959932841,1.14277181886249,20
"surv[4,93]",0.0299070353438404,0.0553566128964941,1.83017795293594e-08,0.000335997151883126,0.00495295548132628,0.0330699591280326,0.192482468902805,1.14281086480278,20
"surv[4,94]",0.0291902383138613,0.0547021970618989,1.32196614726173e-08,0.000295998180585759,0.00462199307658503,0.0317174997043908,0.189982468492636,1.14285186434603,20
"surv[4,95]",0.0284976181378167,0.0540601339134048,9.52475512144024e-09,0.000258974187058759,0.00430849973888824,0.0304724627289357,0.187384976538047,1.14288537562378,21
"surv[4,96]",0.0278281388334881,0.0534312574696557,6.84608017540822e-09,0.00022554126400206,0.00400249097438083,0.0292748446144978,0.184984976233024,1.14292211630651,21
"surv[4,97]",0.0271810268842757,0.0528146240037366,4.90821907555798e-09,0.000198467862117053,0.00371647171387056,0.0281749346743107,0.182487483274621,1.1429542727688,21
"surv[4,98]",0.026555170082211,0.0522118518542835,3.4214381442376e-09,0.000174745199061416,0.00345797556382344,0.0271274996543673,0.180087483051331,1.14298366407997,21
"surv[4,99]",0.0259497986156131,0.0516203910366378,2.35462784597113e-09,0.000153771790870758,0.00321848597946301,0.0261649641239556,0.17768998901016,1.14301256352807,21
"surv[4,100]",0.0253645122339243,0.0510423290548995,1.61456983673909e-09,0.000135247764054153,0.00299499181968833,0.0252523030094944,0.175389988865835,1.14303889631675,21
"surv[4,101]",0.0247974522306265,0.0504737531361104,1.12681343555136e-09,0.000118898868392032,0.00278649636640711,0.0243872589132462,0.173089988717668,1.14306486151145,21
"surv[4,102]",0.0242489095640211,0.0499183031529921,7.93042002953906e-10,0.000104474561280145,0.00259299922869252,0.0235522087083664,0.17079249357058,1.14308848800281,21
"surv[4,103]",0.0237175973903876,0.0493745578822945,5.48901056706503e-10,9.17224704794054e-05,0.00241898677135697,0.0227247200522378,0.168592493486586,1.14310986671906,21
"surv[4,104]",0.0232025436599412,0.0488395357909078,3.76148618883831e-10,8.04949436813215e-05,0.00225844681141708,0.0218698899920012,0.166392493400369,1.14313028127307,21
"surv[4,105]",0.0227041333131686,0.0483174878382205,2.5708360699387e-10,7.05999999999999e-05,0.00210244286485983,0.0210424781449323,0.164194997028677,1.14314935318427,21
"surv[4,106]",0.0222208556821416,0.0478051009472791,1.75064749416434e-10,6.19349993945917e-05,0.00195594989710882,0.02025,0.162094996990152,1.14316668693571,21
"surv[4,107]",0.0217516402158633,0.0473009907533277,1.18920066185877e-10,5.42974984463471e-05,0.00181895354531115,0.0195274610526487,0.159997499237968,1.14318339623956,21
"surv[4,108]",0.0212978178347592,0.0468096586262966,8.05549640757591e-11,4.75799968482979e-05,0.0016919574462734,0.0188223876344025,0.157994996911983,1.14319834278999,21
"surv[4,109]",0.0208567392187603,0.0463266477172382,5.47647750958143e-11,4.16724943780354e-05,0.00157296153799131,0.0181522256323591,0.155897499217919,1.14321136966798,21
"surv[4,110]",0.0204294881802738,0.0458540558180506,3.72532368254405e-11,3.64824935786198e-05,0.00146447533267037,0.0174970468890614,0.1539,1.14322470794693,21
"surv[4,111]",0.0200137639805658,0.0453884070471813,2.52832273171359e-11,3.19124926595317e-05,0.0013654955144562,0.0168718145862194,0.1519,1.14323689326938,21
"surv[4,112]",0.0196109955169702,0.0449343144247101,1.7103286830712e-11,2.79124916082335e-05,0.00127349911660747,0.0162665229895556,0.15,1.14324820661485,21
"surv[4,113]",0.0192196690973097,0.0444869282500452,1.15407822431018e-11,2.4392490398072e-05,0.00118049904701359,0.0156837227027344,0.1481,1.14325590349883,21
"surv[4,114]",0.0188396340861802,0.0440479179739402,7.76801228650347e-12,2.13024890063678e-05,0.00109649897400773,0.0151208690957989,0.146297499166576,1.14326503124811,21
"surv[4,115]",0.0184705692106714,0.0436189102559434,5.21366706583228e-12,1.86024874121593e-05,0.00101699557521161,0.0145805303107897,0.14449499662322,1.14327248156478,21
"surv[4,116]",0.018112090407167,0.0431979585479717,3.49062020216834e-12,1.62324855761751e-05,0.000942738532149821,0.014052724599272,0.142694996580587,1.14328062813847,21
"surv[4,117]",0.0177629212520547,0.0427827507262645,2.33008863096757e-12,1.41599894167399e-05,0.000875991757952094,0.0135481047354484,0.140894996536863,1.14328569011521,21
"surv[4,118]",0.017423731157762,0.0423757455391384,1.55139170911780e-12,1.23399878575206e-05,0.000814245687738044,0.0130288368409075,0.139094996492006,1.14329058004851,21
"surv[4,119]",0.0170946525250396,0.0419794593749748,1.03001733427573e-12,1.07499860637851e-05,0.000756698308442671,0.0125119498232315,0.137297499111919,1.14329633747754,21
"surv[4,120]",0.0167741491651976,0.0415887189176844,6.82406564809259e-13,9.35049963913392e-06,0.000703199651592633,0.0120123236660283,0.135497499100116,1.14330015318213,21
"surv[5,1]",0.994574251497006,0.00306632896397426,0.986902499876515,0.9932,0.9952,0.9967,0.998397499877922,1.09789548350161,35
"surv[5,2]",0.98537624750499,0.00528201996926016,0.971709997993751,0.9827,0.9864,0.989074999052113,0.9931,1.08259894694107,37
"surv[5,3]",0.971626047904192,0.00791589973919703,0.952104999488045,0.967324999030866,0.973,0.9775,0.9838,1.06512109218972,45
"surv[5,4]",0.952632734530938,0.0109410228190539,0.926312496711872,0.9464,0.954,0.9606,0.9698,1.04860893489966,60
"surv[5,5]",0.927756586826347,0.0141664114832456,0.894927483534526,0.9192,0.9292,0.937874999000364,0.9509,1.03497599091907,83
"surv[5,6]",0.896425548902196,0.017380743243958,0.8576,0.8853,0.8979,0.9087,0.92559499947324,1.02367700267244,120
"surv[5,7]",0.858221656686627,0.0204910906311657,0.812917492657779,0.844724998890215,0.8601,0.872674998925676,0.89308749658717,1.01438502498064,190
"surv[5,8]",0.813659081836327,0.023569092477969,0.763004999361185,0.7986,0.8158,0.830824989843209,0.854974985734629,1.00699018055049,350
"surv[5,9]",0.765313373253493,0.0266772754188772,0.708707498452703,0.748924998748261,0.7674,0.783474998803357,0.812889997600404,1.00188932314378,910
"surv[5,10]",0.7162875249501,0.0296427586590883,0.651409997007657,0.698424998657758,0.718,0.7359,0.77189249857863,1.00007517032822,1000
"surv[5,11]",0.669381337325349,0.0321745784356295,0.599404999186865,0.649624998556934,0.67094999813697,0.6908,0.729297499832873,1.00058909731016,1000
"surv[5,12]",0.625703293413174,0.0342464299040143,0.551204999115777,0.604374986041606,0.626699992021701,0.648,0.690192498410332,1.00360610933269,510
"surv[5,13]",0.585082934131737,0.0360848372961686,0.507317488238802,0.562924958377112,0.5864,0.61,0.653894999254323,1.00999782073408,220
"surv[5,14]",0.547176147704591,0.0379338658951127,0.464412493443762,0.5237,0.549249997724169,0.572874998363422,0.620787495089414,1.01877187261954,130
"surv[5,15]",0.511612974051896,0.0399420553246046,0.427914989755891,0.48507490534367,0.5138,0.5394,0.588372474906442,1.02887858811704,84
"surv[5,16]",0.478046007984032,0.0421583458274756,0.391417484760212,0.450124997917399,0.479999989583333,0.5071,0.559359944120712,1.03911689310329,64
"surv[5,17]",0.446177345309381,0.0445413713526711,0.355537423077521,0.416624997749955,0.447749997208264,0.4777,0.530579985285053,1.04843515669892,52
"surv[5,18]",0.415776646706587,0.0469889299090641,0.321507496590353,0.3837,0.4179,0.449174997912685,0.505982488187116,1.05640811211228,45
"surv[5,19]",0.38678003992016,0.0493917895193774,0.28951997310591,0.351949904160142,0.3886,0.421774997777075,0.479597499745847,1.06288184960028,40
"surv[5,20]",0.359223153692615,0.0516582874684223,0.259414983111679,0.321749988347403,0.360549996533074,0.395549990517931,0.457069961539289,1.06803277339881,37
"surv[5,21]",0.333125548902196,0.0537171796593748,0.231109991571697,0.294949987288853,0.3336,0.370874997471967,0.432182486167862,1.07204943560332,35
