"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"rk[7,2,6]",0.220558882235529,0.414830570984498,0,0,0,0,1,1.02387919293053,120
"rk[7,2,7]",0.0289421157684631,0.167727594916931,0,0,0,0,1,1.08238406649367,190
"rk[7,3,1]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,0.999498878428607,1000
"rk[7,3,2]",0.878243512974052,0.32716764802303,0,1,1,1,1,1.00063446426262,1000
"rk[7,3,3]",0.0968063872255489,0.295841609955295,0,0,0,0,1,0.999794952021657,1000
"rk[7,3,4]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.06631263955566,430
"rk[7,3,5]",0.00598802395209581,0.0771888187663529,0,0,0,0,0,1.2081420933832,290
"rk[7,3,6]",0,0,0,0,0,0,0,1,1
"rk[7,3,7]",0,0,0,0,0,0,0,1,1
"rk[7,4,1]",0,0,0,0,0,0,0,1,1
"rk[7,4,2]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.12287973474453,420
"rk[7,4,3]",0.0449101796407186,0.207210293688217,0,0,0,0,1,1.00894764970803,1000
"rk[7,4,4]",0.144710578842315,0.351984478343676,0,0,0,0,1,1.015115959902,240
"rk[7,4,5]",0.245508982035928,0.430603496325928,0,0,0,0,1,0.999531125008875,1000
"rk[7,4,6]",0.440119760479042,0.49664929789907,0,0,0,1,1,1.00409078106434,440
"rk[7,4,7]",0.116766467065868,0.321302175941945,0,0,0,0,1,1.00365467308354,930
"rk[7,5,1]",0,0,0,0,0,0,0,1,1
"rk[7,5,2]",0.0718562874251497,0.258378767931252,0,0,0,0,1,0.999857185978539,1000
"rk[7,5,3]",0.572854291417166,0.494910800070599,0,0,1,1,1,1.00710321828611,260
"rk[7,5,4]",0.256487025948104,0.436911824501178,0,0,0,1,1,1.00167287480348,920
"rk[7,5,5]",0.0768463073852295,0.266480435508554,0,0,0,0,1,1.01156027168732,540
"rk[7,5,6]",0.0209580838323353,0.143315529160738,0,0,0,0,0,1.06067505029372,360
"rk[7,5,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[7,6,1]",0,0,0,0,0,0,0,1,1
"rk[7,6,2]",0.0259481037924152,0.159059892028585,0,0,0,0,0.975000000000023,1.03073055495887,590
"rk[7,6,3]",0.163672654690619,0.370163023500149,0,0,0,0,1,1.03114889593291,110
"rk[7,6,4]",0.301397205588822,0.45909397364324,0,0,0,1,1,1.00479883232878,380
"rk[7,6,5]",0.298403193612774,0.457785842105834,0,0,0,1,1,1.01165357865664,190
"rk[7,6,6]",0.19061876247505,0.392985214719685,0,0,0,0,1,1.01325220301984,220
"rk[7,6,7]",0.0199600798403194,0.139932902442591,0,0,0,0,0,1.01868599216007,1000
"rk[7,7,1]",0,0,0,0,0,0,0,1,1
"rk[7,7,2]",0,0,0,0,0,0,0,1,1
"rk[7,7,3]",0,0,0,0,0,0,0,1,1
"rk[7,7,4]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[7,7,5]",0.0349301397205589,0.183694587313759,0,0,0,0,1,1.06256074120541,220
"rk[7,7,6]",0.127744510978044,0.333971803344805,0,0,0,0,1,1.00403592435359,810
"rk[7,7,7]",0.833333333333333,0.372864102626733,0,1,1,1,1,0.999728270911741,1000
"rk[8,1,1]",0.996007984031936,0.0630876523912842,1,1,1,1,1,1.02859268219777,1000
"rk[8,1,2]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[8,1,3]",0,0,0,0,0,0,0,1,1
"rk[8,1,4]",0,0,0,0,0,0,0,1,1
"rk[8,1,5]",0,0,0,0,0,0,0,1,1
"rk[8,1,6]",0,0,0,0,0,0,0,1,1
"rk[8,1,7]",0,0,0,0,0,0,0,1,1
"rk[8,2,1]",0,0,0,0,0,0,0,1,1
"rk[8,2,2]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.02887507485396,1000
"rk[8,2,3]",0.0768463073852295,0.266480435508554,0,0,0,0,1,1.00214422602955,1000
"rk[8,2,4]",0.219560878243513,0.414155866437652,0,0,0,0,1,1.02723415364578,110
"rk[8,2,5]",0.346307385229541,0.476030180338134,0,0,0,1,1,1.00003552452213,1000
"rk[8,2,6]",0.25249500998004,0.434660594766086,0,0,0,1,1,1.00328462498246,550
"rk[8,2,7]",0.0978043912175649,0.297198322367171,0,0,0,0,1,1.01397380830304,360
"rk[8,3,1]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[8,3,2]",0.889221556886228,0.314014311499563,0,1,1,1,1,1.00402317266452,920
"rk[8,3,3]",0.0908183632734531,0.287494132228903,0,0,0,0,1,0.999812397532438,1000
"rk[8,3,4]",0.0129740518962076,0.113218897744779,0,0,0,0,0,1.08207346222319,420
"rk[8,3,5]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.29408871357477,330
"rk[8,3,6]",0,0,0,0,0,0,0,1,1
"rk[8,3,7]",0,0,0,0,0,0,0,1,1
"rk[8,4,1]",0,0,0,0,0,0,0,1,1
"rk[8,4,2]",0.00598802395209581,0.0771888187663529,0,0,0,0,0,1.10543921532081,660
"rk[8,4,3]",0.0459081836327345,0.209390494468399,0,0,0,0,1,0.999680721217054,1000
"rk[8,4,4]",0.121756487025948,0.32716764802303,0,0,0,0,1,1.00561133255033,660
"rk[8,4,5]",0.232534930139721,0.422659106795167,0,0,0,0,1,1.00182214164403,860
"rk[8,4,6]",0.325349301397206,0.46873917196366,0,0,0,1,1,1.0022875197365,720
"rk[8,4,7]",0.269461077844311,0.443901408559958,0,0,0,1,1,1.00386622928566,470
"rk[8,5,1]",0,0,0,0,0,0,0,1,1
"rk[8,5,2]",0.0648702594810379,0.246419784967257,0,0,0,0,1,1.00025847296952,1000
"rk[8,5,3]",0.587824351297405,0.492472261307853,0,0,1,1,1,1.00916850361251,210
"rk[8,5,4]",0.260479041916168,0.439115187521416,0,0,0,1,1,1.00484867791375,410
"rk[8,5,5]",0.062874251497006,0.242857864219949,0,0,0,0,1,1.01045376096498,710
"rk[8,5,6]",0.0219560878243513,0.146613337037484,0,0,0,0,0,1.01847403850166,1000
"rk[8,5,7]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.29240053145899,500
"rk[8,6,1]",0,0,0,0,0,0,0,1,1
"rk[8,6,2]",0.0279441117764471,0.164895040846484,0,0,0,0,1,1.03218879431552,530
"rk[8,6,3]",0.193612774451098,0.395326243648925,0,0,0,0,1,1.01468271548466,200
"rk[8,6,4]",0.357285429141717,0.4794392082557,0,0,0,1,1,1.00039233776264,1000
"rk[8,6,5]",0.263473053892216,0.440736729701017,0,0,0,1,1,1.00815177637869,270
"rk[8,6,6]",0.12874251497006,0.335081983450661,0,0,0,0,1,1.00180655935597,1000
"rk[8,6,7]",0.029940119760479,0.170507254049504,0,0,0,0,1,1.06245092250147,250
"rk[8,7,1]",0,0,0,0,0,0,0,1,1
"rk[8,7,2]",0,0,0,0,0,0,0,1,1
"rk[8,7,3]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.01808479756771,1000
"rk[8,7,4]",0.0289421157684631,0.167727594916931,0,0,0,0,1,0.999569724677522,1000
"rk[8,7,5]",0.092814371257485,0.290317032730703,0,0,0,0,1,1.00374519269627,1000
"rk[8,7,6]",0.272455089820359,0.445445102274009,0,0,0,1,1,1.00303068759083,570
"rk[8,7,7]",0.601796407185629,0.489772283390443,0,0,1,1,1,1.00492241994675,370
"rk[9,1,1]",0.996007984031936,0.0630876523912842,1,1,1,1,1,1.02859268219777,1000
"rk[9,1,2]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[9,1,3]",0,0,0,0,0,0,0,1,1
"rk[9,1,4]",0,0,0,0,0,0,0,1,1
"rk[9,1,5]",0,0,0,0,0,0,0,1,1
"rk[9,1,6]",0,0,0,0,0,0,0,1,1
"rk[9,1,7]",0,0,0,0,0,0,0,1,1
"rk[9,2,1]",0,0,0,0,0,0,0,1,1
"rk[9,2,2]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[9,2,3]",0.0508982035928144,0.219899603867277,0,0,0,0,1,1.00672060184177,1000
"rk[9,2,4]",0.143712574850299,0.350973228344474,0,0,0,0,1,1.01535504350647,240
"rk[9,2,5]",0.300399201596806,0.458660518083378,0,0,0,1,1,1.00007695216219,1000
"rk[9,2,6]",0.293413173652695,0.45555350722847,0,0,0,1,1,1.00010408519217,1000
"rk[9,2,7]",0.207584830339321,0.405780356340508,0,0,0,0,1,1.01367327540015,200
"rk[9,3,1]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[9,3,2]",0.889221556886228,0.314014311499563,0,1,1,1,1,0.999923422874269,1000
"rk[9,3,3]",0.0888223552894212,0.284629226508205,0,0,0,0,1,1.00311483647516,1000
"rk[9,3,4]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.12223338548948,220
"rk[9,3,5]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[9,3,6]",0,0,0,0,0,0,0,1,1
"rk[9,3,7]",0,0,0,0,0,0,0,1,1
"rk[9,4,1]",0,0,0,0,0,0,0,1,1
"rk[9,4,2]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.1159447943274,710
"rk[9,4,3]",0.0419161676646707,0.200497684865555,0,0,0,0,1,1.00494468813538,1000
"rk[9,4,4]",0.0978043912175649,0.297198322367171,0,0,0,0,1,1.00334985139909,1000
"rk[9,4,5]",0.191616766467066,0.39376963609706,0,0,0,0,1,1.00326387197858,680
"rk[9,4,6]",0.258483033932136,0.438019443836,0,0,0,1,1,1.0007877971436,1000
"rk[9,4,7]",0.405189620758483,0.491173861488828,0,0,0,1,1,1.00124350171026,1000
"rk[9,5,1]",0,0,0,0,0,0,0,1,1
"rk[9,5,2]",0.062874251497006,0.242857864219949,0,0,0,0,1,0.999803047297009,1000
"rk[9,5,3]",0.580838323353293,0.493668296957544,0,0,1,1,1,1.00621914311829,300
"rk[9,5,4]",0.259481037924152,0.438568794549006,0,0,0,1,1,1.00402575704063,470
"rk[9,5,5]",0.0738522954091816,0.261660970868879,0,0,0,0,1,1.00876547213657,710
"rk[9,5,6]",0.0189620758483034,0.13645914941631,0,0,0,0,0,1.0366328162403,670
"rk[9,5,7]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[9,6,1]",0,0,0,0,0,0,0,1,1
"rk[9,6,2]",0.0339321357285429,0.181144952707323,0,0,0,0,1,1.01264671277019,1000
"rk[9,6,3]",0.208582834331337,0.406498396894837,0,0,0,0,1,1.0126804730991,220
"rk[9,6,4]",0.402195608782435,0.490585869308843,0,0,0,1,1,0.999929580900923,1000
"rk[9,6,5]",0.217564870259481,0.412795903353712,0,0,0,0,1,1.01020704858094,250
"rk[9,6,6]",0.0988023952095808,0.298545529929374,0,0,0,0,1,0.999700146831459,1000
"rk[9,6,7]",0.0389221556886228,0.193506049871333,0,0,0,0,1,1.03042862137603,400
"rk[9,7,1]",0,0,0,0,0,0,0,1,1
"rk[9,7,2]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[9,7,3]",0.0289421157684631,0.167727594916931,0,0,0,0,1,0.999569724677522,1000
"rk[9,7,4]",0.0808383233532934,0.272722786158936,0,0,0,0,1,1.00092926917212,1000
"rk[9,7,5]",0.214570858283433,0.410729310984935,0,0,0,0,1,1.0056692214241,410
"rk[9,7,6]",0.330339321357285,0.470570131205069,0,0,0,1,1,1.00172445496673,900
"rk[9,7,7]",0.344311377245509,0.475380466849488,0,0,0,1,1,1.00206856093308,780
"rk[10,1,1]",0.993013972055888,0.083331588552844,1,1,1,1,1,1.03747420551741,1000
"rk[10,1,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.0374742055174,1000
"rk[10,1,3]",0,0,0,0,0,0,0,1,1
"rk[10,1,4]",0,0,0,0,0,0,0,1,1
"rk[10,1,5]",0,0,0,0,0,0,0,1,1
"rk[10,1,6]",0,0,0,0,0,0,0,1,1
"rk[10,1,7]",0,0,0,0,0,0,0,1,1
"rk[10,2,1]",0,0,0,0,0,0,0,1,1
"rk[10,2,2]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,0.999498878428607,1000
"rk[10,2,3]",0.0369261477045908,0.188674678747652,0,0,0,0,1,1.02857895603022,450
"rk[10,2,4]",0.0748502994011976,0.263281048756411,0,0,0,0,1,1.01046393161714,600
"rk[10,2,5]",0.219560878243513,0.414155866437652,0,0,0,0,1,1.00240479913221,750
"rk[10,2,6]",0.356287425149701,0.479140703142771,0,0,0,1,1,1.00427632545841,420
"rk[10,2,7]",0.30938123752495,0.462469391883221,0,0,0,1,1,1.00545516283899,340
"rk[10,3,1]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.0374742055174,1000
"rk[10,3,2]",0.87624750499002,0.329463419022944,0,1,1,1,1,0.999958008644021,1000
"rk[10,3,3]",0.092814371257485,0.290317032730703,0,0,0,0,1,1.00501371174197,910
"rk[10,3,4]",0.0199600798403194,0.139932902442591,0,0,0,0,0,1.07390035159674,310
"rk[10,3,5]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.02859268219776,1000
"rk[10,3,6]",0,0,0,0,0,0,0,1,1
"rk[10,3,7]",0,0,0,0,0,0,0,1,1
"rk[10,4,1]",0,0,0,0,0,0,0,1,1
"rk[10,4,2]",0.00598802395209581,0.0771888187663529,0,0,0,0,0,1.03820034565647,1000
"rk[10,4,3]",0.0369261477045908,0.188674678747652,0,0,0,0,1,1.01055475357986,1000
"rk[10,4,4]",0.0828343313373253,0.275769290888606,0,0,0,0,1,1.00701699809602,760
"rk[10,4,5]",0.155688622754491,0.362740945933104,0,0,0,0,1,1.0030091746449,850
"rk[10,4,6]",0.226546906187625,0.418805985918978,0,0,0,0,1,1.00019224874791,1000
"rk[10,4,7]",0.492015968063872,0.500185907241206,0,0,0,1,1,1.00213915603683,760
"rk[10,5,1]",0,0,0,0,0,0,0,1,1
"rk[10,5,2]",0.0648702594810379,0.246419784967257,0,0,0,0,1,1.01072713188933,670
"rk[10,5,3]",0.543912175648703,0.498316711265768,0,0,1,1,1,1.00583543258322,320
"rk[10,5,4]",0.272455089820359,0.445445102274009,0,0,0,1,1,1.0028492645685,600
"rk[10,5,5]",0.0908183632734531,0.287494132228903,0,0,0,0,1,1.00425983414775,1000
"rk[10,5,6]",0.0249500998003992,0.156050939149307,0,0,0,0,0,1.05995632868137,310
"rk[10,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[10,6,1]",0,0,0,0,0,0,0,1,1
"rk[10,6,2]",0.0389221556886228,0.193506049871333,0,0,0,0,1,1.02651484755994,460
"rk[10,6,3]",0.222554890219561,0.416169511639932,0,0,0,0,1,1.01182985512921,220
"rk[10,6,4]",0.38622754491018,0.487126931581788,0,0,0,1,1,1.00073429107995,1000
"rk[10,6,5]",0.229540918163673,0.420747620625587,0,0,0,0,1,1.00827539671102,290
"rk[10,6,6]",0.092814371257485,0.290317032730703,0,0,0,0,1,0.999711718907687,1000
"rk[10,6,7]",0.029940119760479,0.170507254049504,0,0,0,0,1,1.00378238368199,1000
"rk[10,7,1]",0,0,0,0,0,0,0,1,1
"rk[10,7,2]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[10,7,3]",0.0668662674650699,0.249914990701364,0,0,0,0,1,1.00092550319287,1000
"rk[10,7,4]",0.163672654690619,0.370163023500149,0,0,0,0,1,1.00494638130592,570
"rk[10,7,5]",0.300399201596806,0.458660518083378,0,0,0,1,1,1.00395204749677,450
"rk[10,7,6]",0.29940119760479,0.458224476700575,0,0,0,1,1,1.00329335596865,530
"rk[10,7,7]",0.165668662674651,0.371968602646317,0,0,0,0,1,1.00213645931308,1000
"rk[11,1,1]",0.993013972055888,0.083331588552844,1,1,1,1,1,1.03747420551741,1000
"rk[11,1,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.0374742055174,1000
"rk[11,1,3]",0,0,0,0,0,0,0,1,1
"rk[11,1,4]",0,0,0,0,0,0,0,1,1
"rk[11,1,5]",0,0,0,0,0,0,0,1,1
"rk[11,1,6]",0,0,0,0,0,0,0,1,1
"rk[11,1,7]",0,0,0,0,0,0,0,1,1
"rk[11,2,1]",0,0,0,0,0,0,0,1,1
"rk[11,2,2]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,0.999498878428607,1000
"rk[11,2,3]",0.0279441117764471,0.164895040846484,0,0,0,0,1,1.04509457403251,370
"rk[11,2,4]",0.0459081836327345,0.209390494468399,0,0,0,0,1,1.04065333833697,260
"rk[11,2,5]",0.139720558882236,0.34687000872594,0,0,0,0,1,1.00538788899448,610
"rk[11,2,6]",0.392215568862275,0.488488137805156,0,0,0,1,1,1.00220867438854,740
"rk[11,2,7]",0.391217564870259,0.488266638488232,0,0,0,1,1,1.00680698982683,280
"rk[11,3,1]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.0374742055174,1000
"rk[11,3,2]",0.846307385229541,0.360833945450203,0,1,1,1,1,1.00384564532156,720
"rk[11,3,3]",0.116766467065868,0.321302175941945,0,0,0,0,1,1.0121221505466,360
"rk[11,3,4]",0.0239520958083832,0.152976298663048,0,0,0,0,0,1.04734866694543,410
"rk[11,3,5]",0.00598802395209581,0.0771888187663529,0,0,0,0,0,1.03820034565647,1000
"rk[11,3,6]",0,0,0,0,0,0,0,1,1
"rk[11,3,7]",0,0,0,0,0,0,0,1,1
"rk[11,4,1]",0,0,0,0,0,0,0,1,1
"rk[11,4,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.00868942305841,1000
"rk[11,4,3]",0.0339321357285429,0.181144952707323,0,0,0,0,1,1.01529420528016,890
"rk[11,4,4]",0.063872255489022,0.244647344815711,0,0,0,0,1,1.00941537620519,760
"rk[11,4,5]",0.111776447105788,0.315248562673779,0,0,0,0,1,1.00308722898992,1000
"rk[11,4,6]",0.279441117764471,0.448948696505352,0,0,0,1,1,0.999864808676435,1000
"rk[11,4,7]",0.503992015968064,0.500233743501965,0,0,1,1,1,1.00391305528283,450
"rk[11,5,1]",0,0,0,0,0,0,0,1,1
"rk[11,5,2]",0.0658682634730539,0.248175549777312,0,0,0,0,1,1.02790800462796,270
"rk[11,5,3]",0.464071856287425,0.498956540389191,0,0,0,1,1,1.00777070107322,240
"rk[11,5,4]",0.288423153692615,0.453255191161138,0,0,0,1,1,1.00038207677866,1000
"rk[11,5,5]",0.145708582834331,0.352990006885785,0,0,0,0,1,1.00868953773509,400
"rk[11,5,6]",0.0329341317365269,0.178553331977687,0,0,0,0,1,1.06491617448932,220
"rk[11,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[11,6,1]",0,0,0,0,0,0,0,1,1
"rk[11,6,2]",0.0489021956087824,0.215771256612158,0,0,0,0,1,1.01034287450047,900
"rk[11,6,3]",0.216566866267465,0.412110609988502,0,0,0,0,1,1.01312743041358,210
"rk[11,6,4]",0.339321357285429,0.47371545487852,0,0,0,1,1,1.00030740162583,1000
"rk[11,6,5]",0.264471057884232,0.441271400853791,0,0,0,1,1,1.00744440459726,290
"rk[11,6,6]",0.103792415169661,0.305143370149196,0,0,0,0,1,1.00027715976404,1000
"rk[11,6,7]",0.0269461077844311,0.162006817390317,0,0,0,0,1,1.0049702932367,1000
"rk[11,7,1]",0,0,0,0,0,0,0,1,1
"rk[11,7,2]",0.0219560878243513,0.146613337037484,0,0,0,0,0,1.02446502286566,860
"rk[11,7,3]",0.140718562874251,0.347904649278708,0,0,0,0,1,1.00675877081772,500
"rk[11,7,4]",0.238522954091816,0.426393248972456,0,0,0,0,1,1.00095788955332,1000
"rk[11,7,5]",0.332335329341317,0.471285714937592,0,0,0,1,1,1.00154684074903,980
"rk[11,7,6]",0.191616766467066,0.39376963609706,0,0,0,0,1,1.00100388714803,1000
"rk[11,7,7]",0.0748502994011976,0.263281048756411,0,0,0,0,1,1.00068044015968,1000
"rk[12,1,1]",0.992015968063872,0.0890404376952742,1,1,1,1,1,1.04989438891403,1000
"rk[12,1,2]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.04989438891403,1000
"rk[12,1,3]",0,0,0,0,0,0,0,1,1
"rk[12,1,4]",0,0,0,0,0,0,0,1,1
"rk[12,1,5]",0,0,0,0,0,0,0,1,1
"rk[12,1,6]",0,0,0,0,0,0,0,1,1
"rk[12,1,7]",0,0,0,0,0,0,0,1,1
"rk[12,2,1]",0,0,0,0,0,0,0,1,1
"rk[12,2,2]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,0.999498878428607,1000
"rk[12,2,3]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.09837403101107,260
"rk[12,2,4]",0.0369261477045908,0.188674678747652,0,0,0,0,1,1.0185343635288,690
"rk[12,2,5]",0.0888223552894212,0.284629226508205,0,0,0,0,1,1.02435469018345,240
"rk[12,2,6]",0.42315369261477,0.494306075054214,0,0,0,1,1,1.00070681140364,1000
"rk[12,2,7]",0.431137724550898,0.49548259302827,0,0,0,1,1,1.01528328933437,130
"rk[12,3,1]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.04989438891403,1000
"rk[12,3,2]",0.825349301397206,0.37985765216539,0,1,1,1,1,1.00729988595886,400
"rk[12,3,3]",0.124750499001996,0.330600802682051,0,0,0,0,1,1.0211528469377,200
"rk[12,3,4]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.02035995650991,720
"rk[12,3,5]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.00356227806878,1000
"rk[12,3,6]",0,0,0,0,0,0,0,1,1
"rk[12,3,7]",0,0,0,0,0,0,0,1,1
"rk[12,4,1]",0,0,0,0,0,0,0,1,1
"rk[12,4,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.00868942305841,1000
"rk[12,4,3]",0.030938123752495,0.173236564432617,0,0,0,0,1,1.01534880497175,970
"rk[12,4,4]",0.0389221556886228,0.193506049871333,0,0,0,0,1,1.01523051215136,780
"rk[12,4,5]",0.0978043912175649,0.297198322367171,0,0,0,0,1,1.00163055750089,1000
"rk[12,4,6]",0.310379241516966,0.46287989596669,0,0,0,1,1,1.0138725474311,150
"rk[12,4,7]",0.514970059880239,0.500025423031788,0,0,1,1,1,1.01664866095545,120
"rk[12,5,1]",0,0,0,0,0,0,0,1,1
"rk[12,5,2]",0.062874251497006,0.242857864219949,0,0,0,0,1,1.05107269846249,160
"rk[12,5,3]",0.385229540918164,0.486892527024924,0,0,0,1,1,1.00644200610512,290
"rk[12,5,4]",0.30938123752495,0.462469391883221,0,0,0,1,1,0.999955587704909,1000
"rk[12,5,5]",0.192614770459082,0.394549971007191,0,0,0,0,1,1.01039801139545,270
"rk[12,5,6]",0.0449101796407186,0.207210293688217,0,0,0,0,1,1.05402947513633,200
"rk[12,5,7]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.1159447943274,710
"rk[12,6,1]",0,0,0,0,0,0,0,1,1
"rk[12,6,2]",0.0489021956087824,0.215771256612158,0,0,0,0,1,1.01898625553309,510
"rk[12,6,3]",0.212574850299401,0.409333608299324,0,0,0,0,1,1.0076828744203,330
"rk[12,6,4]",0.285429141716567,0.451844112904766,0,0,0,1,1,0.999567213891077,1000
"rk[12,6,5]",0.327345309381238,0.469478783540598,0,0,0,1,1,1.00500270357734,370
"rk[12,6,6]",0.108782435129741,0.311521538423841,0,0,0,0,1,1.01451807814659,320
"rk[12,6,7]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.00028404975972,1000
"rk[12,7,1]",0,0,0,0,0,0,0,1,1
"rk[12,7,2]",0.0449101796407186,0.207210293688217,0,0,0,0,1,1.00809429804864,1000
"rk[12,7,3]",0.229540918163673,0.420747620625587,0,0,0,0,1,1.00543166515137,410
"rk[12,7,4]",0.297405189620758,0.457344606837787,0,0,0,1,1,0.999908686852756,1000
"rk[12,7,5]",0.283433133732535,0.450889884929379,0,0,0,1,1,1.00080356053442,1000
"rk[12,7,6]",0.112774451097804,0.316474850020113,0,0,0,0,1,1.0074158768024,560
"rk[12,7,7]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.00212422848769,1000
"rk[13,1,1]",0.992015968063872,0.0890404376952742,1,1,1,1,1,1.04989438891403,1000
"rk[13,1,2]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.04989438891403,1000
"rk[13,1,3]",0,0,0,0,0,0,0,1,1
"rk[13,1,4]",0,0,0,0,0,0,0,1,1
"rk[13,1,5]",0,0,0,0,0,0,0,1,1
"rk[13,1,6]",0,0,0,0,0,0,0,1,1
"rk[13,1,7]",0,0,0,0,0,0,0,1,1
"rk[13,2,1]",0,0,0,0,0,0,0,1,1
"rk[13,2,2]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,0.999498878428607,1000
"rk[13,2,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.10028821160635,390
"rk[13,2,4]",0.0229540918163673,0.149831926777779,0,0,0,0,0,1.12945701141094,140
"rk[13,2,5]",0.0668662674650699,0.249914990701364,0,0,0,0,1,1.01001670931807,690
"rk[13,2,6]",0.426147704590818,0.494762710801573,0,0,0,1,1,1.00627131482788,300
"rk[13,2,7]",0.470059880239521,0.499352024090443,0,0,0,1,1,1.02227390392432,90
"rk[13,3,1]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.04989438891403,1000
"rk[13,3,2]",0.768463073852295,0.422025269155683,0,1,1,1,1,1.00393254603466,520
"rk[13,3,3]",0.157684630738523,0.364627036117518,0,0,0,0,1,1.00671470479231,460
"rk[13,3,4]",0.0479041916167665,0.213670175407184,0,0,0,0,1,1.00983678241893,950
"rk[13,3,5]",0.0189620758483034,0.13645914941631,0,0,0,0,0,1.02086446164432,1000
"rk[13,3,6]",0,0,0,0,0,0,0,1,1
"rk[13,3,7]",0,0,0,0,0,0,0,1,1
"rk[13,4,1]",0,0,0,0,0,0,0,1,1
"rk[13,4,2]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.00633455577327,1000
"rk[13,4,3]",0.0239520958083832,0.152976298663048,0,0,0,0,0,1.00122168824878,1000
"rk[13,4,4]",0.0359281437125748,0.186203960514904,0,0,0,0,1,1.04242620571172,310
"rk[13,4,5]",0.0718562874251497,0.258378767931252,0,0,0,0,1,1.0077793906796,800
"rk[13,4,6]",0.354291417165669,0.478536884008778,0,0,0,1,1,1.01481183143811,140
"rk[13,4,7]",0.505988023952096,0.500213812282597,0,0,1,1,1,1.02586093109525,78
"rk[13,5,1]",0,0,0,0,0,0,0,1,1
"rk[13,5,2]",0.0608782435129741,0.239226248450626,0,0,0,0,1,1.06872672699814,120
"rk[13,5,3]",0.282435129740519,0.450408692515076,0,0,0,1,1,1.0015739376157,970
"rk[13,5,4]",0.349301397205589,0.476987414911609,0,0,0,1,1,1.00140157690112,1000
"rk[13,5,5]",0.250499001996008,0.433516797466161,0,0,0,0.75,1,1.00674916001303,330
"rk[13,5,6]",0.0518962075848303,0.221928243043846,0,0,0,0,1,1.02497206917604,370
"rk[13,5,7]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.1159447943274,710
"rk[13,6,1]",0,0,0,0,0,0,0,1,1
"rk[13,6,2]",0.0578842315369262,0.233641020466043,0,0,0,0,1,1.01932815435038,430
"rk[13,6,3]",0.181636726546906,0.385737374966462,0,0,0,0,1,1.00256430401226,830
"rk[13,6,4]",0.279441117764471,0.448948696505352,0,0,0,1,1,1.00081487488854,1000
"rk[13,6,5]",0.370259481037924,0.483115236980503,0,0,0,1,1,1.00727402825389,260
